"gage_id"	"nws_id"	"agency"	"station_name"	"domain"	"nwm_v3_calibration"	"headwater_calibration"
"02GB007"		"ENVCA"	""	"CONUS"	"true"	"true"
"03439000"	"ROSN7"	"USGS"	"FRENCH BROAD RIVER AT ROSMAN, NC"	"CONUS"	"true"	"true"
"03471500"	"SHLV2"	"USGS"	"S F HOLSTON RIVER AT RIVERSIDE, NEAR CHILHOWIE, VA"	"CONUS"	"true"	"true"
"03479000"		"USGS"	"WATAUGA RIVER NEAR SUGAR GROVE, NC"	"CONUS"	"true"	"true"
"03488000"	"SALV2"	"USGS"	"N F HOLSTON RIVER NEAR SALTVILLE, VA"	"CONUS"	"true"	"true"
"03491000"	"RVLT1"	"USGS"	"BIG CREEK NEAR ROGERSVILLE, TN"	"CONUS"	"true"	"true"
"03500000"	"PRTN7"	"USGS"	"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC"	"CONUS"	"true"	"true"
"03500240"		"USGS"	"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC"	"CONUS"	"true"	"true"
"03463300"	"STRN7"	"USGS"	"SOUTH TOE RIVER NEAR CELO, NC"	"CONUS"	"true"	"true"
"03518500"	"TLRT1"	"USGS"	"TELLICO RIVER AT TELLICO PLAINS, TN"	"CONUS"	"true"	"true"
"03527220"	"LGPT1"	"USGS"	"CLINCH RIVER NEAR LOONEYS GAP, TN"	"CONUS"	"true"	"true"
"03535000"	"BRCT1"	"USGS"	"BULLRUN CREEK NEAR HALLS CROSSROADS, TN"	"CONUS"	"true"	"true"
"03535400"	"SOLT1"	"USGS"	"BEAVER CREEK AT SOLWAY, TN"	"CONUS"	"true"	"true"
"03504000"	"RAIN7"	"USGS"	"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC"	"CONUS"	"true"	"true"
"03539778"	"CLCT1"	"USGS"	"CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN"	"CONUS"	"true"	"true"
"03544970"	"HWEG1"	"USGS"	"HIWASSEE RIVER AT RIVERSIDE DR, NR HIAWASSEE, GA"	"CONUS"	"true"	"true"
"03567340"	"WCKG1"	"USGS"	"WEST CHICKAMAUGA CR AT GA 146, NEAR LAKEVIEW, GA"	"CONUS"	"true"	"true"
"03578500"	"PPLT1"	"USGS"	"BRADLEY CREEK NR PRAIRIE PLAINS, TN"	"CONUS"	"true"	"true"
"03597590"	"WRTT1"	"USGS"	"WARTRACE CREEK BELOW COUNTY ROAD AT WARTRACE, TN"	"CONUS"	"true"	"true"
"03599450"	"FNHT1"	"USGS"	"FOUNTAIN CREEK NEAR FOUNTAIN HEIGHTS, TN"	"CONUS"	"true"	"true"
"03604000"	"FLTT1"	"USGS"	"BUFFALO RIVER NEAR FLAT WOODS, TN"	"CONUS"	"true"	"true"
"03605078"	"CMTT1"	"USGS"	"CYPRESS CREEK AT CAMDEN, TN"	"CONUS"	"true"	"true"
"04015330"	"KNIM5"	"USGS"	"KNIFE RIVER NEAR TWO HARBORS, MN"	"CONUS"	"true"	"true"
"04031000"	"BESM4"	"USGS"	"BLACK RIVER NEAR BESSEMER, MI"	"CONUS"	"true"	"true"
"04033000"	"PAUM4"	"USGS"	"MIDDLE BRANCH ONTONAGON RIVER NEAR PAULDING, MI"	"CONUS"	"true"	"true"
"04040500"	"SNWM4"	"USGS"	"STURGEON RIVER NEAR SIDNAW, MI"	"CONUS"	"true"	"true"
"04043150"	"SLVM4"	"USGS"	"SILVER RIVER NEAR L'ANSE, MI"	"CONUS"	"true"	"true"
"02GG003"		"ENVCA"	""	"CONUS"	"true"	"true"
"04056500"	"MSQM4"	"USGS"	"MANISTIQUE RIVER NEAR MANISTIQUE, MI"	"CONUS"	"true"	"true"
"04057510"	"NJNM4"	"USGS"	"STURGEON RIVER NEAR NAHMA JUNCTION, MI"	"CONUS"	"true"	"true"
"04057800"	"HUMM4"	"USGS"	"MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI"	"CONUS"	"true"	"true"
"04059500"	"FRDM4"	"USGS"	"FORD RIVER NEAR HYDE, MI"	"CONUS"	"true"	"true"
"04060993"	"FLRW3"	"USGS"	"BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE, WI"	"CONUS"	"true"	"true"
"04063700"		"USGS"	"POPPLE RIVER NEAR FENCE, WI"	"CONUS"	"true"	"true"
"04066500"		"USGS"	"PIKE RIVER AT AMBERG, WI"	"CONUS"	"true"	"true"
"04073365"		"USGS"	"FOX RIVER AT PRINCETON, WI"	"CONUS"	"true"	"true"
"04074950"		"USGS"	"WOLF RIVER AT LANGLADE, WI"	"CONUS"	"true"	"true"
"04085200"		"USGS"	"KEWAUNEE RIVER NEAR KEWAUNEE, WI"	"CONUS"	"true"	"true"
"04085427"		"USGS"	"MANITOWOC RIVER AT MANITOWOC, WI"	"CONUS"	"true"	"true"
"04080000"	"ROYW3"	"USGS"	"LITTLE WOLF RIVER AT ROYALTON, WI"	"CONUS"	"true"	"true"
"04086500"		"USGS"	"CEDAR CREEK NEAR CEDARBURG, WI"	"CONUS"	"true"	"true"
"02GH002"		"ENVCA"	""	"CONUS"	"true"	"true"
"04100500"	"GSHI3"	"USGS"	"ELKHART RIVER AT GOSHEN, IN"	"CONUS"	"true"	"true"
"04101370"	"JCRI3"	"USGS"	"JUDY CREEK NEAR SOUTH BEND, IN"	"CONUS"	"true"	"true"
"04105700"	"AUGM4"	"USGS"	"AUGUSTA CREEK NEAR AUGUSTA, MI"	"CONUS"	"true"	"true"
"02GC002"		"ENVCA"	""	"CONUS"	"true"	"true"
"04112850"	"HHTM4"	"USGS"	"SYCAMORE CREEK AT HOLT ROAD NEAR HOLT, MI"	"CONUS"	"false"	"true"
"04114498"	"EAGM4"	"USGS"	"LOOKING GLASS RIVER NEAR EAGLE, MI"	"CONUS"	"true"	"true"
"04115265"	"FCRM4"	"USGS"	"FISH CREEK NEAR CRYSTAL, MI"	"CONUS"	"true"	"true"
"04117500"	"HSTM4"	"USGS"	"THORNAPPLE RIVER NEAR HASTINGS, MI"	"CONUS"	"true"	"true"
"02HL005"		"ENVCA"	""	"CONUS"	"true"	"true"
"04122200"	"WHTM4"	"USGS"	"WHITE RIVER NEAR WHITEHALL, MI"	"CONUS"	"true"	"true"
"04122500"	"SCTM4"	"USGS"	"PERE MARQUETTE RIVER AT SCOTTVILLE, MI"	"CONUS"	"true"	"true"
"04124000"	"SHRM4"	"USGS"	"MANISTEE RIVER NEAR SHERMAN, MI"	"CONUS"	"true"	"true"
"04127800"		"USGS"	"JORDAN RIVER NEAR EAST JORDAN, MI"	"CONUS"	"true"	"true"
"04127997"	"WOLM4"	"USGS"	"STURGEON RIVER AT WOLVERINE, MI"	"CONUS"	"true"	"true"
"04142000"	"STRM4"	"USGS"	"RIFLE RIVER NEAR STERLING, MI"	"CONUS"	"true"	"true"
"04144500"	"OWOM4"	"USGS"	"SHIAWASSEE RIVER AT OWOSSO, MI"	"CONUS"	"true"	"true"
"04146063"	"COLM4"	"USGS"	"SOUTH BRANCH FLINT RIVER NEAR COLUMBIAVILLE,MI"	"CONUS"	"true"	"true"
"04148140"	"DAVM4"	"USGS"	"KEARSLEY CREEK NEAR DAVISON, MI"	"CONUS"	"true"	"true"
"04159492"	"FGOM4"	"USGS"	"BLACK RIVER NEAR JEDDO, MI"	"CONUS"	"true"	"true"
"04161540"		"USGS"	"PAINT CREEK AT ROCHESTER, MI"	"CONUS"	"true"	"true"
"02HM010"		"ENVCA"	""	"CONUS"	"true"	"true"
"04152238"	"BEVM4"	"USGS"	"SOUTH BRANCH TOBACCO RIVER NEAR BEAVERTON, MI"	"CONUS"	"true"	"true"
"04166000"		"USGS"	"RIVER ROUGE AT BIRMINGHAM, MI"	"CONUS"	"true"	"true"
"04163400"		"USGS"	"PLUM BROOK AT UTICA, MI"	"CONUS"	"true"	"true"
"04164500"	"MCLM4"	"USGS"	"NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI"	"CONUS"	"true"	"true"
"04180988"	"RFDO1"	"USGS"	"St. Marys River at Rockford OH"	"CONUS"	"true"	"true"
"02HC025"		"ENVCA"	""	"CONUS"	"true"	"true"
"04185000"	"STRO1"	"USGS"	"Tiffin River at Stryker OH"	"CONUS"	"true"	"true"
"04199155"	"OWHO1"	"USGS"	"Old Woman Creek at Berlin Rd near Huron OH"	"CONUS"	"true"	"true"
"04199500"	"VERO1"	"USGS"	"Vermilion River near Vermilion OH"	"CONUS"	"true"	"true"
"02HB029"		"ENVCA"	""	"CONUS"	"true"	"true"
"04196800"	"CWFO1"	"USGS"	"Tymochtee Creek at Crawford OH"	"CONUS"	"true"	"true"
"04197100"	"MLMO1"	"USGS"	"Honey Creek at Melmore OH"	"CONUS"	"true"	"true"
"04207200"	"BFDO1"	"USGS"	"Tinkers Creek at Bedford OH"	"CONUS"	"true"	"true"
"04208000"	"INDO1"	"USGS"	"Cuyahoga River at Independence OH"	"CONUS"	"true"	"true"
"04209000"	"WBYO1"	"USGS"	"Chagrin River at Willoughby OH"	"CONUS"	"true"	"true"
"04213000"	"CCKO1"	"USGS"	"Conneaut Creek at Conneaut OH"	"CONUS"	"true"	"true"
"04213500"	"GOWN6"	"USGS"	"CATTARAUGUS CREEK AT GOWANDA NY"	"CONUS"	"true"	"true"
"04217000"	"BTVN6"	"USGS"	"TONAWANDA CREEK AT BATAVIA NY"	"CONUS"	"true"	"true"
"04218000"	"RAPN6"	"USGS"	"TONAWANDA CREEK AT RAPIDS NY"	"CONUS"	"true"	"true"
"04221000"	"WLLN6"	"USGS"	"GENESEE RIVER AT WELLSVILLE NY"	"CONUS"	"true"	"true"
"04229500"	"HNYN6"	"USGS"	"HONEOYE CREEK AT HONEOYE FALLS NY"	"CONUS"	"true"	"true"
"04215000"	"LCSN6"	"USGS"	"CAYUGA CREEK NEAR LANCASTER NY"	"CONUS"	"true"	"true"
"04215500"	"EBZN6"	"USGS"	"CAZENOVIA CREEK AT EBENEZER NY"	"CONUS"	"true"	"true"
"04216418"	"ATTN6"	"USGS"	"TONAWANDA CREEK AT ATTICA NY"	"CONUS"	"true"	"true"
"0423205010"	"IRON6"	"USGS"	"IRONDEQUOIT CR ABOVE BLOSSOM RD NEAR ROCHESTER NY"	"CONUS"	"true"	"true"
"04233286"	"SXBN6"	"USGS"	"SIXMILE CREEK AT BROOKTONDALE NY"	"CONUS"	"true"	"true"
"04234000"	"FLLN6"	"USGS"	"FALL CREEK NEAR ITHACA NY"	"CONUS"	"true"	"true"
"04231000"	"CHRN6"	"USGS"	"BLACK CREEK AT CHURCHVILLE NY"	"CONUS"	"true"	"true"
"04242500"	"TABN6"	"USGS"	"EAST BRANCH FISH CREEK AT TABERG NY"	"CONUS"	"true"	"true"
"04243500"	"NEIN6"	"USGS"	"ONEIDA CREEK AT ONEIDA NY"	"CONUS"	"true"	"true"
"04256000"	"DNNN6"	"USGS"	"INDEPENDENCE RIVER AT DONNATTSBURG NY"	"CONUS"	"true"	"true"
"04262500"	"HVLN6"	"USGS"	"WEST BRANCH OSWEGATCHIE RIVER NEAR HARRISVILLE NY"	"CONUS"	"true"	"true"
"04265432"	"CHAN6"	"USGS"	"GRASS RIVER AT CHASE MILLS NY"	"CONUS"	"true"	"true"
"04268800"	"PARN6"	"USGS"	"WEST BRANCH ST. REGIS RIVER NEAR PARISHVILLE NY"	"CONUS"	"true"	"true"
"04273700"	"SPBN6"	"USGS"	"SALMON RIVER AT SOUTH PLATTSBURGH NY"	"CONUS"	"true"	"true"
"02HD012"		"ENVCA"	""	"CONUS"	"true"	"true"
"04252500"	"BOON6"	"USGS"	"BLACK RIVER NEAR BOONVILLE NY"	"CONUS"	"true"	"true"
"04282500"	"MDBV1"	"USGS"	"OTTER CREEK AT MIDDLEBURY, VT"	"CONUS"	"true"	"true"
"04282525"	"NHVV1"	"USGS"	"NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT"	"CONUS"	"true"	"true"
"04282650"	"FERV1"	"USGS"	"LITTLE OTTER CREEK AT FERRISBURG, VT"	"CONUS"	"true"	"true"
"04282780"	"NFBV1"	"USGS"	"LEWIS CREEK AT NORTH FERRISBURG, VT"	"CONUS"	"true"	"true"
"04286000"	"MONV1"	"USGS"	"WINOOSKI RIVER AT MONTPELIER, VT"	"CONUS"	"true"	"true"
"04288000"	"MOOV1"	"USGS"	"MAD RIVER NEAR MORETOWN, VT"	"CONUS"	"true"	"true"
"04293000"	"NTYV1"	"USGS"	"MISSISQUOI RIVER NEAR NORTH TROY, VT"	"CONUS"	"true"	"true"
"04293500"	"EBKV1"	"USGS"	"MISSISQUOI RIVER NEAR EAST BERKSHIRE, VT"	"CONUS"	"true"	"true"
"04296000"	"CVYV1"	"USGS"	"BLACK RIVER AT COVENTRY, VT"	"CONUS"	"true"	"true"
"05014300"	"SCLM8"	"USGS"	"Swiftcurrent Cr ab Swiftcurrent Lk at Many Glacier"	"CONUS"	"true"	"true"
"05056000"	"WRWN8"	"USGS"	"SHEYENNE RIVER NR WARWICK, ND"	"CONUS"	"true"	"true"
"05056100"	"MAVN8"	"USGS"	"MAUVAIS COULEE NR CANDO, ND"	"CONUS"	"true"	"true"
"05056200"	"EDEN8"	"USGS"	"EDMORE COULEE NR EDMORE, ND"	"CONUS"	"true"	"true"
"05057000"	"CPRN8"	"USGS"	"SHEYENNE RIVER NR COOPERSTOWN, ND"	"CONUS"	"true"	"true"
"05057200"	"DBCN8"	"USGS"	"BALDHILL CREEK NR DAZEY, ND"	"CONUS"	"true"	"true"
"05059600"		"USGS"	"MAPLE RIVER NR HOPE, ND"	"CONUS"	"true"	"true"
"02HA006"		"ENVCA"	""	"CONUS"	"true"	"true"
"05062500"	"TWVM5"	"USGS"	"WILD RICE RIVER AT TWIN VALLEY, MN"	"CONUS"	"true"	"true"
"05078500"	"RDLM5"	"USGS"	"CLEARWATER RIVER AT RED LAKE FALLS, MN"	"CONUS"	"true"	"true"
"50039995"	"LCSP4"	"USGS"	""	"Puerto Rico"	"true"	"true"
"05061000"	"HWYM5"	"USGS"	"BUFFALO RIVER NEAR HAWLEY, MN"	"CONUS"	"true"	"true"
"05120500"	"KLSN8"	"USGS"	"WINTERING RIVER NEAR KARLSRUHE, ND"	"CONUS"	"true"	"true"
"05123400"	"WLCN8"	"USGS"	"WILLOW CREEK NEAR WILLOW CITY, ND"	"CONUS"	"true"	"true"
"05127500"	"WTNM5"	"USGS"	"BASSWOOD RIVER NEAR WINTON, MN"	"CONUS"	"true"	"true"
"05129115"	"CLKM5"	"USGS"	"VERMILION RIVER NR CRANE LAKE, MN"	"CONUS"	"true"	"true"
"05131500"	"LFKM5"	"USGS"	"LITTLE FORK RIVER AT LITTLEFORK, MN"	"CONUS"	"true"	"true"
"05212700"	"TACM5"	"USGS"	"PRAIRIE RIVER NEAR TACONITE, MN"	"CONUS"	"true"	"true"
"05245100"	"LGPM5"	"USGS"	"LONG PRAIRIE RIVER AT LONG PRAIRIE, MN"	"CONUS"	"true"	"true"
"05275000"	"ERVM5"	"USGS"	"ELK RIVER NEAR BIG LAKE, MN"	"CONUS"	"true"	"true"
"15493000"	"UCHA2"	"USGS"	""	"Alaska"	"false"	"true"
"05315000"		"USGS"	"REDWOOD RIVER NEAR MARSHALL, MN"	"CONUS"	"true"	"true"
"05317000"	"NWUM5"	"USGS"	"COTTONWOOD RIVER NEAR NEW ULM, MN"	"CONUS"	"true"	"true"
"05317200"	"CRTM5"	"USGS"	"LITTLE COTTONWOOD RIVER NEAR COURTLAND, MN"	"CONUS"	"true"	"true"
"05319500"	"GRDM5"	"USGS"	"WATONWAN RIVER NEAR GARDEN CITY, MN"	"CONUS"	"true"	"true"
"15056210"	"TYAA2"	"USGS"	""	"Alaska"	"false"	"true"
"05290000"	"PVRS2"	"USGS"	"LITTLE MINNESOTA RIVER NEAR PEEVER, SD"	"CONUS"	"true"	"true"
"05291000"	"BGCS2"	"USGS"	"WHETSTONE RIVER NEAR BIG STONE CITY, SD"	"CONUS"	"true"	"true"
"05353800"	"FRBM5"	"USGS"	"STRAIGHT RIVER NEAR FARIBAULT, MN"	"CONUS"	"true"	"true"
"05336700"	"SANM5"	"USGS"	"KETTLE RIVER BELOW SANDSTONE, MN"	"CONUS"	"true"	"true"
"05362000"		"USGS"	"JUMP RIVER AT SHELDON, WI"	"CONUS"	"true"	"true"
"05368000"		"USGS"	"HAY RIVER AT WHEELER, WI"	"CONUS"	"true"	"true"
"05357335"	"POWW3"	"USGS"	"BEAR RIVER NEAR MANITOWISH WATERS, WI"	"CONUS"	"true"	"true"
"05383950"	"RPMM5"	"USGS"	"ROOT RIVER NEAR PILOT MOUND, MN"	"CONUS"	"true"	"true"
"05389000"	"YRII4"	"USGS"	"Yellow River near Ion, IA"	"CONUS"	"true"	"true"
"05389400"	"MBRI4"	"USGS"	"Bloody Run Creek near Marquette, IA"	"CONUS"	"true"	"true"
"05316992"	"COBM5"	"USGS"	"SLEEPY EYE CREEK AT CO. RD. 8 NEAR LEAVENWORTH MN"	"CONUS"	"true"	"true"
"05393500"	"TRIW3"	"USGS"	"SPIRIT RIVER AT SPIRIT FALLS, WI"	"CONUS"	"true"	"true"
"05413500"		"USGS"	"GRANT RIVER AT BURTON, WI"	"CONUS"	"true"	"true"
"05414000"		"USGS"	"PLATTE RIVER NEAR ROCKVILLE, WI"	"CONUS"	"true"	"true"
"05420680"	"TPLI4"	"USGS"	"Wapsipinicon River near Tripoli, IA"	"CONUS"	"true"	"true"
"05411850"	"EDRI4"	"USGS"	"Turkey River near Eldorado, IA"	"CONUS"	"true"	"true"
"05426000"		"USGS"	"CRAWFISH RIVER AT MILFORD, WI"	"CONUS"	"true"	"true"
"05426067"		"USGS"	"BARK RIVER AT NAGAWICKA ROAD AT DELAFIELD, WI"	"CONUS"	"true"	"true"
"05431486"		"USGS"	"TURTLE CREEK AT CARVERS ROCK ROAD NEAR CLINTON, WI"	"CONUS"	"true"	"true"
"05444000"	"PENI2"	"USGS"	"ELKHORN CREEK NEAR PENROSE, IL"	"CONUS"	"true"	"true"
"05451210"	"NPVI4"	"USGS"	"South Fork Iowa River NE of New Providence, IA"	"CONUS"	"true"	"true"
"05455500"	"KALI4"	"USGS"	"English River at Kalona, IA"	"CONUS"	"true"	"true"
"05459500"	"MCWI4"	"USGS"	"Winnebago River at Mason City, IA"	"CONUS"	"true"	"true"
"05464220"	"DYSI4"	"USGS"	"Wolf Creek near Dysart, IA"	"CONUS"	"true"	"true"
"05473450"	"MBCI4"	"USGS"	"Big Creek North of Mount Pleasant, IA"	"CONUS"	"true"	"true"
"05478265"	"AGNI4"	"USGS"	"East Fork Des Moines River near Algona, IA"	"CONUS"	"true"	"true"
"05480820"	"GLDI4"	"USGS"	"Boone River near Goldfield, IA"	"CONUS"	"true"	"true"
"05467000"	"PCKI2"	"USGS"	"POPE CREEK NEAR KEITHSBURG, IL"	"CONUS"	"true"	"true"
"05483450"	"BAYI4"	"USGS"	"Middle Raccoon River near Bayard, IA"	"CONUS"	"true"	"true"
"05487980"	"DLLI4"	"USGS"	"White Breast Creek near Dallas, IA"	"CONUS"	"true"	"true"
"05489000"	"BSSI4"	"USGS"	"Cedar Creek near Bussey, IA"	"CONUS"	"true"	"true"
"05481950"	"GRMI4"	"USGS"	"Beaver Creek near Grimes, IA"	"CONUS"	"true"	"true"
"05498150"	"EWMM7"	"USGS"	"Middle Fabius River near Ewing, MO"	"CONUS"	"true"	"true"
"05498700"	"NWKM7"	"USGS"	"South Fabius River above Newark, MO"	"CONUS"	"true"	"true"
"05501000"	"PALM7"	"USGS"	"North River at Palmyra, MO"	"CONUS"	"true"	"true"
"05503800"	"PCZM7"	"USGS"	"Crooked Creek near Paris, MO"	"CONUS"	"true"	"true"
"05506100"	"STFM7"	"USGS"	"Long Branch near Santa Fe, MO"	"CONUS"	"true"	"true"
"05507600"	"PRZM7"	"USGS"	"Lick Creek at Perry, MO"	"CONUS"	"true"	"true"
"05508805"	"FKZM7"	"USGS"	"Spencer Creek below Plum Creek near Frankford, MO"	"CONUS"	"true"	"true"
"05514500"	"TRYM7"	"USGS"	"Cuivre River near Troy, MO"	"CONUS"	"true"	"true"
"05516500"	"PYMI3"	"USGS"	"YELLOW RIVER AT PLYMOUTH, IN"	"CONUS"	"true"	"true"
"05316970"	"LVNM5"	"USGS"	"COTTONWOOD RIVER AT LEAVENWORTH MN"	"CONUS"	"true"	"true"
"05494300"		"USGS"	"Fox River at Bloomfield, IA"	"CONUS"	"true"	"true"
"05525500"	"MILI2"	"USGS"	"SUGAR CREEK AT MILFORD, IL"	"CONUS"	"true"	"true"
"05551675"	"BBMI2"	"USGS"	"BLACKBERRY CREEK NEAR MONTGOMERY, IL"	"CONUS"	"true"	"true"
"05567500"	"CNGI2"	"USGS"	"MACKINAW RIVER NEAR CONGERVILLE, IL"	"CONUS"	"true"	"true"
"05569500"	"LNMI2"	"USGS"	"SPOON RIVER AT LONDON MILLS, IL"	"CONUS"	"true"	"true"
"05570000"	"SEVI2"	"USGS"	"SPOON RIVER AT SEVILLE, IL"	"CONUS"	"true"	"true"
"05556500"	"PINI2"	"USGS"	"BIG BUREAU CREEK AT PRINCETON, IL"	"CONUS"	"true"	"true"
"05584500"	"CLMI2"	"USGS"	"LA MOINE RIVER AT COLMAR, IL"	"CONUS"	"true"	"true"
"05577500"		"USGS"	"SPRING CREEK AT SPRINGFIELD, IL"	"CONUS"	"true"	"true"
"05592050"	"SRCI2"	"USGS"	"ROBINSON CREEK NEAR SHELBYVILLE, IL"	"CONUS"	"true"	"true"
"05592575"	"HCKI2"	"USGS"	"HICKORY CREEK NEAR BROWNSTOWN, IL"	"CONUS"	"true"	"true"
"05593575"	"LCCI2"	"USGS"	"LITTLE CROOKED CREEK NEAR NEW MINDEN, IL"	"CONUS"	"true"	"true"
"05593900"	"COFI2"	"USGS"	"EAST FORK SHOAL CREEK NEAR COFFEEN, IL"	"CONUS"	"true"	"true"
"05595730"	"WRCI2"	"USGS"	"RAYSE CREEK NEAR WALTONVILLE, IL"	"CONUS"	"true"	"true"
"05591550"	"WHCI2"	"USGS"	"WHITLEY CREEK NEAR ALLENVILLE, IL"	"CONUS"	"true"	"true"
"06024450"	"BGKM8"	"USGS"	"Big Hole River bl Big Lake Cr at Wisdom MT"	"CONUS"	"true"	"true"
"06024540"	"BHDM8"	"USGS"	"Big Hole River bl Mudd Cr nr Wisdom MT"	"CONUS"	"true"	"true"
"06025250"	"MRDM8"	"USGS"	"Big Hole River at Maiden Rock nr Divide MT"	"CONUS"	"true"	"true"
"06025500"	"MLRM8"	"USGS"	"Big Hole River near Melrose MT"	"CONUS"	"true"	"true"
"06036805"	"FOFW4"	"USGS"	"Firehole River at Old Faithful, YNP"	"CONUS"	"true"	"true"
"06036905"	"FRYW4"	"USGS"	"Firehole River near West Yellowstone MT"	"CONUS"	"true"	"true"
"06037100"	"GMJW4"	"USGS"	"Gibbon River at Madison Jct, YNP"	"CONUS"	"true"	"true"
"06043500"	"GLGM8"	"USGS"	"Gallatin River near Gallatin Gateway, MT"	"CONUS"	"true"	"true"
"06073500"	"DBRM8"	"USGS"	"Dearborn River near Craig MT"	"CONUS"	"true"	"true"
"06091700"	"TMRM8"	"USGS"	"Two Medicine River bl South Fork nr Browning MT"	"CONUS"	"true"	"true"
"06061500"	"PKPM8"	"USGS"	"Prickly Pear Creek near Clancy MT"	"CONUS"	"true"	"true"
"06099500"	"SHLM8"	"USGS"	"Marias River near Shelby MT"	"CONUS"	"true"	"true"
"06102500"	"TSFM8"	"USGS"	"Teton River bl South Fork nr Choteau MT"	"CONUS"	"true"	"true"
"06108000"	"DTTM8"	"USGS"	"Teton River near Dutton MT"	"CONUS"	"true"	"true"
"06119600"	"MRMM8"	"USGS"	"Musselshell River nr Martinsdale, MT"	"CONUS"	"true"	"true"
"06120500"	"HLWM8"	"USGS"	"Musselshell River at Harlowton MT"	"CONUS"	"true"	"true"
"06139500"	"BSMM8"	"USGS"	"Big Sandy Creek near Havre MT"	"CONUS"	"true"	"true"
"06151500"	"BCMM8"	"USGS"	"Battle Creek near Chinook MT"	"CONUS"	"true"	"true"
"06186500"	"YLOW4"	"USGS"	"Yellowstone River at Yellowstone Lk Outlet YNP"	"CONUS"	"true"	"true"
"06187915"	"SBCM8"	"USGS"	"Soda Butte Cr at Park Bndry at Silver Gate"	"CONUS"	"true"	"true"
"06195600"	"SLDM8"	"USGS"	"Shields River nr Livingston MT"	"CONUS"	"true"	"true"
"06209500"	"ROKM8"	"USGS"	"Rock Creek near Red Lodge MT"	"CONUS"	"true"	"true"
"06224000"	"BLCW4"	"USGS"	"BULL LAKE CREEK ABOVE BULL LAKE, WY"	"CONUS"	"true"	"true"
"06218500"	"DUBW4"	"USGS"	"WIND RIVER NEAR DUBOIS, WY"	"CONUS"	"true"	"true"
"06220800"	"WRCW4"	"USGS"	"WIND RIVER ABOVE RED CREEK, NEAR DUBOIS, WY"	"CONUS"	"true"	"true"
"06221400"	"DINW4"	"USGS"	"DINWOODY CREEK ABOVE LAKES, NEAR BURRIS, WY"	"CONUS"	"true"	"true"
"06280300"	"VLYW4"	"USGS"	"SOUTH FORK SHOSHONE RIVER NEAR VALLEY, WY"	"CONUS"	"true"	"true"
"06278300"	"ASRW4"	"USGS"	"SHELL CREEK ABOVE SHELL CREEK RESERVOIR, WY"	"CONUS"	"true"	"true"
"06309200"	"MFBW4"	"USGS"	"MIDDLE FORK POWDER RIVER NEAR BARNUM, WY"	"CONUS"	"true"	"true"
"06311000"	"HAZW4"	"USGS"	"NORTH FORK POWDER RIVER NEAR HAZELTON, WY"	"CONUS"	"true"	"true"
"06332515"	"MREN8"	"USGS"	"BEAR DEN CREEK NEAR MANDAREE, ND"	"CONUS"	"true"	"true"
"06334500"	"CACS2"	"USGS"	"LITTLE MISSOURI RIVER AT CAMP CROOK,SD"	"CONUS"	"true"	"true"
"06339100"	"MNGN8"	"USGS"	"KNIFE RIVER AT MANNING, ND"	"CONUS"	"true"	"true"
"06344600"	"HRAN8"	"USGS"	"GREEN RIVER NEAR NEW HRADEC, ND"	"CONUS"	"true"	"true"
"06347000"		"USGS"	"ANTELOPE CREEK NR CARSON, ND"	"CONUS"	"true"	"true"
"06347500"		"USGS"	"BIG MUDDY CREEK NEAR ALMONT, ND"	"CONUS"	"true"	"true"
"06350000"	"REGN8"	"USGS"	"CANNONBALL RIVER AT REGENT, ND"	"CONUS"	"true"	"true"
"06351200"	"RLHN8"	"USGS"	"CANNONBALL RIVER NEAR RALEIGH, ND"	"CONUS"	"true"	"true"
"06352000"	"HCCN8"	"USGS"	"CEDAR CREEK NR HAYNES, ND"	"CONUS"	"true"	"true"
"06353000"	"RLGN8"	"USGS"	"CEDAR CREEK NR RALEIGH, ND"	"CONUS"	"true"	"true"
"06342450"		"USGS"	"BURNT CREEK NEAR BISMARCK, ND"	"CONUS"	"true"	"true"
"06360500"	"WHIS2"	"USGS"	"MOREAU RIVER NEAR WHITEHORSE,SD"	"CONUS"	"true"	"true"
"06400000"	"HATS2"	"USGS"	"HAT CREEK NEAR EDGEMONT,SD"	"CONUS"	"true"	"true"
"06402430"	"PRNS2"	"USGS"	"BEAVER CREEK NEAR PRINGLE, SD"	"CONUS"	"true"	"true"
"06404000"	"RUSS2"	"USGS"	"BATTLE CREEK NEAR KEYSTONE,SD"	"CONUS"	"true"	"true"
"06409000"	"CTCS2"	"USGS"	"CASTLE CREEK ABOVE DEERFIELD RES NEAR HILL CITY,SD"	"CONUS"	"true"	"true"
"06424000"	"ROBS2"	"USGS"	"ELK CR NEAR ROUBAIX,SD"	"CONUS"	"true"	"true"
"06429500"		"USGS"	"COLD SPRINGS CREEK AT BUCKHORN, WY"	"CONUS"	"true"	"true"
