ID,link_id,rfc,longitd,latitud,snowy,dailyGg,bsnTypN,basnTyp
11476600,8284190,CNRFC,-124.004089355469,40.3506164550781,0,0,regular,3
11046360,20350869,CNRFC,-117.569633483887,33.4232025146484,0,0,regular,3
11449500,948020963,CNRFC,-122.842933654785,38.9308853149414,0,0,regular,3
SFH,8053903,CNRFC,-121.374038696289,39.3644485473633,0,0,regular,3
11200800,14934716,CNRFC,-118.817993164062,35.9395637512207,1,0,snowy,0
11129800,17607773,CNRFC,-120.183296203613,34.6463813781738,0,0,regular,3
11015000,20334440,CNRFC,-116.642059326172,32.8375625610352,0,0,regular,3
11063510,22557744,CNRFC,-117.46696472168,34.2552528381348,0,0,regular,3
11114495,17585808,CNRFC,-119.356399536133,34.5023193359375,0,0,regular,3
11162570,17687965,CNRFC,-122.391845703125,37.3217849731445,0,0,regular,3
10257600,22590267,CNRFC,-116.626930236816,34.0105361938477,1,0,regular,3
11521500,4440524,CNRFC,-123.384346008301,41.8421669006348,1,0,snowy,0
11143000,8189809,CNRFC,-121.773338317871,36.2456817626953,0,0,regular,3
11481200,8315847,CNRFC,-124.076904296875,41.0100936889648,0,0,regular,3
STO,17078519,CNRFC,-120.010696411133,37.8212471008301,1,0,regular,3
11456000,1670127,CNRFC,-122.419052124023,38.4839935302734,0,0,regular,3
11451100,8005975,CNRFC,-122.62003326416,39.1657524108887,0,0,regular,3
11046300,20351605,CNRFC,-117.470169067383,33.4710235595703,0,0,regular,3
11468500,2665525,CNRFC,-123.736999511719,39.4279937744141,0,0,regular,3
11253310,14882615,CNRFC,-120.427726745605,36.3952941894531,0,0,regular,3
11111500,17567911,CNRFC,-119.261085510254,34.5705947875977,1,0,regular,3
11014000,20334508,CNRFC,-116.880561828613,32.6406860351562,0,0,regular,3
11042400,22549471,CNRFC,-116.921127319336,33.4597015380859,0,0,regular,3
CHC,1685035,CNRFC,-121.773780822754,39.4216194152832,0,0,regular,3
11224500,14883269,CNRFC,-120.467864990234,36.2171363830566,0,0,regular,3
11172945,2809681,CNRFC,-121.769577026367,37.4984397888184,0,0,regular,3
11523200,8242324,CNRFC,-122.706932067871,41.1078109741211,1,0,snowy,0
11481500,8319319,CNRFC,-123.811813354492,40.9059867858887,1,0,regular,3
11162500,17688105,CNRFC,-122.33031463623,37.2602500915527,0,0,regular,3
10258500,22593537,CNRFC,-116.535835266113,33.7497978210449,0,0,regular,3
11402000,8027910,CNRFC,-120.947204589844,40.0071563720703,1,0,snowy,0
11458000,1669113,CNRFC,-122.300598144531,38.3612594604492,0,0,regular,3
SMW,21610403,CNRFC,-119.673477172852,37.5441703796387,1,0,snowy,0
11173200,2809859,CNRFC,-121.764350891113,37.4566612243652,0,0,regular,3
MCD,7960779,CNRFC,-122.064521789551,41.1860542297363,1,0,regular,3
11461000,8269099,CNRFC,-123.195594787598,39.196704864502,0,0,regular,3
MCK,19777237,CNRFC,-120.461410522461,37.3078460693359,0,0,regular,3
LCV,17152974,CNRFC,-119.028030395508,36.4508438110352,0,0,regular,3
11480390,8320019,CNRFC,-123.335655212402,40.2849349975586,1,0,regular,3
11124500,17611425,CNRFC,-119.911399841309,34.5943641662598,0,0,regular,3
11169800,17694891,CNRFC,-121.494300842285,37.0775833129883,0,0,regular,3
11475800,8287256,CNRFC,-123.71565246582,39.8716735839844,0,0,regular,3
11274630,2827982,CNRFC,-121.195304870605,37.4935607910156,0,0,regular,3
CMF,20195334,CNRFC,-120.717483520508,38.6201858520508,1,0,regular,3
RBW,7994715,CNRFC,-122.604400634766,39.3708076477051,1,0,regular,3
PDR,14907219,CNRFC,-119.345825195312,36.818920135498,0,0,regular,3
11148900,8209949,CNRFC,-121.102478027344,35.7882194519043,0,0,regular,3
11374000,2495212,CNRFC,-122.228218078613,40.507884979248,1,0,regular,3
DCM,2823920,CNRFC,-120.921783447266,37.6572456359863,0,0,regular,3
11468900,2546355,CNRFC,-123.991226196289,40.1394920349121,0,0,regular,3
11383500,8020924,CNRFC,-121.89616394043,40.0201148986816,1,0,snowy,0
11467510,8280869,CNRFC,-123.431793212891,38.7147026062012,0,0,regular,3
11151300,8205487,CNRFC,-121.063568115234,36.2613945007324,0,0,regular,3
11274790,17081597,CNRFC,-119.658126831055,37.9166374206543,1,0,snowy,0
11264500,21609533,CNRFC,-119.558853149414,37.7364234924316,1,0,snowy,0
11176400,2806807,CNRFC,-121.675689697266,37.5562629699707,0,0,regular,3
11152000,8205291,CNRFC,-121.318984985352,36.279712677002,0,0,regular,3
11532500,22226812,CNRFC,-124.079948425293,41.7923126220703,0,0,regular,3
11381500,8019544,CNRFC,-122.018928527832,40.0547256469727,1,0,snowy,0
11468000,2665613,CNRFC,-123.669418334961,39.1716957092285,0,0,regular,3
CNF,20195536,CNRFC,-120.842178344727,38.5912170410156,1,0,regular,3
11118500,948070372,CNRFC,-119.303665161133,34.3503684997559,0,0,regular,3
11413000,8058675,CNRFC,-120.955070495605,39.5240669250488,1,0,snowy,0
TRR,14922321,CNRFC,-118.905059814453,36.4406890869141,1,0,snowy,0
MSS,7962651,CNRFC,-122.227745056152,40.9551811218262,1,0,regular,3
11274500,2828012,CNRFC,-121.119476318359,37.3208274841309,0,0,regular,3
CLV,8271445,CNRFC,-123.046279907227,38.876277923584,0,0,regular,3
11147500,8212843,CNRFC,-120.685020446777,35.6292114257812,0,0,regular,3
11522500,8261865,CNRFC,-123.483673095703,41.3778419494629,1,0,snowy,0
11023000,20331516,CNRFC,-117.166572570801,32.7656326293945,0,0,regular,3
11528700,8232392,CNRFC,-123.49674987793,40.6527633666992,1,0,snowy,0
ICR,8027088,CNRFC,-120.962005615234,40.0576934814453,1,0,regular,3
JBR,8060983,CNRFC,-121.100044250488,39.2934799194336,1,0,regular,3
EVA,8307546,CNRFC,-123.114944458008,39.389835357666,1,0,regular,3
11335000,20192498,CNRFC,-121.045372009277,38.5002555847168,1,0,snowy,0
11473900,8295207,CNRFC,-123.324615478516,39.7068519592285,1,0,regular,3
MFP,948020312,CNRFC,-120.452323913574,39.8147354125977,1,0,regular,3
11478500,2705477,CNRFC,-123.894760131836,40.4826965332031,1,0,regular,3
11138500,17625379,CNRFC,-120.166015625,34.8411178588867,0,0,regular,3
11467000,8272725,CNRFC,-122.924209594727,38.510856628418,0,0,regular,3
11481000,8316811,CNRFC,-124.066215515137,40.9141120910645,1,0,regular,3
CDR,2848237,CNRFC,-122.063095092773,39.1980895996094,0,0,regular,3
RCS,2858177,CNRFC,-121.72566986084,38.7986679077148,0,0,regular,3
04280450,10313430,NERFC,-73.2803268432617,43.455493927002,1,0,regular,3
04293000,4590253,NERFC,-72.3888778686523,44.963924407959,1,0,regular,3
04282000,22221703,NERFC,-73.0087051391602,43.6027183532715,1,0,regular,3
04286000,4577918,NERFC,-72.5903015136719,44.2603454589844,1,0,regular,3
04288000,4577590,NERFC,-72.7329864501953,44.280158996582,1,0,regular,3
04293500,4590283,NERFC,-72.697509765625,44.950252532959,1,0,regular,3
04282525,22220425,NERFC,-73.164192199707,44.0629043579102,1,0,regular,3
04282500,22220605,NERFC,-73.1805038452148,44.0345726013184,1,0,snowy,0
04292000,4586326,NERFC,-72.6757202148438,44.6223793029785,1,0,regular,3
04275000,9527941,NERFC,-73.6808624267578,44.4377250671387,1,0,regular,3
04282650,22220501,NERFC,-73.23828125,44.1951713562012,1,0,regular,3
04282780,22220497,NERFC,-73.2445373535156,44.2466773986816,1,0,regular,3
04273800,9527387,NERFC,-73.4688262939453,44.5927543640137,1,0,regular,3
04273700,9527383,NERFC,-73.4793548583984,44.6404647827148,1,0,regular,3
04074950,9027875,NCRFC,-88.73779296875,45.191333770752,1,0,regular,3
04180988,15672195,OHRFC,-84.6502227783203,40.7027549743652,1,0,regular,3
04060993,14446262,NCRFC,-88.3192291259766,45.9635124206543,1,0,regular,3
04063700,6844165,NCRFC,-88.4685745239258,45.760570526123,1,0,regular,3
04115265,12232338,NCRFC,-84.9823226928711,43.2510643005371,1,0,regular,3
04080000,9035351,NCRFC,-88.8607788085938,44.4082946777344,1,0,regular,3
04114498,12242422,NCRFC,-84.76318359375,42.8276596069336,1,0,snowy,0
04189000,15644224,OHRFC,-83.6867141723633,41.0560150146484,1,0,regular,3
04117500,12145042,NCRFC,-85.2380981445312,42.6154441833496,1,0,regular,3
04233286,21983581,NERFC,-76.3976821899414,42.3810653686523,1,0,regular,3
04073365,6866997,NCRFC,-89.1243743896484,43.8578109741211,1,0,slow,1
02DC012,41007693,Canada,-80.46333,46.97139,1,0,snowy,0
04104945,3473093,NCRFC,-85.1331787109375,42.3970565795898,1,0,regular,3
04040500,11930606,NCRFC,-88.5823059082031,46.5838165283203,1,0,regular,3
04146063,13016443,NCRFC,-83.3506088256836,43.1553268432617,1,0,snowy,0
04067958,904030532,NCRFC,-88.3039703369141,45.3884773254395,1,0,regular,3
04105700,3473077,NCRFC,-85.3584213256836,42.3792533874512,1,0,regular,3
04234000,21983115,NERFC,-76.4475708007812,42.4546508789062,1,0,regular,3
04152238,13047081,NCRFC,-84.5488510131836,43.8628387451172,1,0,regular,3
04136000,12952772,NCRFC,-84.280632019043,44.6778755187988,1,0,snowy,0
02CF011,41009936,Canada,-81.00925,46.68544,1,0,snowy,0
04033000,11951527,NCRFC,-89.0816497802734,46.3606338500977,1,0,regular,3
04144500,13029183,NCRFC,-84.1808547973633,43.0159873962402,1,0,regular,3
04124000,12121104,NCRFC,-85.687629699707,44.4367523193359,1,0,regular,3
04100500,12261362,NCRFC,-85.8449859619141,41.5920829772949,1,0,snowy,0
04066500,6847893,NCRFC,-87.9851531982422,45.4960556030273,1,0,regular,3
04148140,13016537,NCRFC,-83.5778732299805,43.029239654541,1,0,snowy,0
02AD010,41034617,Canada,-87.96389,49.60278,1,0,snowy,0
02EA018,41016100,Canada,-79.28778,45.55472,1,0,snowy,0
04124500,12121188,NCRFC,-85.5139541625977,44.1094665527344,1,0,regular,3
04057800,11959338,NCRFC,-87.8691711425781,46.4959449768066,1,0,regular,3
04185000,15662050,OHRFC,-84.4335632324219,41.5046463012695,1,0,regular,3
02EB014,41016825,Canada,-78.98944,45.31194,1,0,snowy,0
04221000,15550135,NERFC,-77.9558029174805,42.1224098205566,1,0,regular,3
04118500,9004023,NCRFC,-85.5914840698242,43.0823249816895,1,0,regular,3
02BF002,41047141,Canada,-83.97194,46.86083,1,0,snowy,0
04086500,12162520,NCRFC,-87.9798736572266,43.3289833068848,1,0,regular,3
04101370,12264832,NCRFC,-86.2424774169922,41.7182922363281,1,0,snowy,0
04031000,6790991,NCRFC,-90.0911102294922,46.5185852050781,1,0,regular,3
04252500,15515318,NERFC,-75.3117904663086,43.514476776123,1,0,regular,3
04027000,1815879,NCRFC,-90.6957626342774,46.4903030395508,1,0,regular,3
04045500,12186641,NCRFC,-85.2758865356445,46.5722503662109,1,0,slow,1
02BC006,41044019,Canada,-85.730528,48.16028,1,0,snowy,0
04127997,12502977,NCRFC,-84.6057357788086,45.2849655151367,1,0,regular,3
04043244,12025464,NCRFC,-87.8517532348633,46.794620513916,1,0,regular,3
02BB003,41040675,Canada,-86.29694,48.77389,1,0,snowy,0
04043050,11937201,NCRFC,-88.3849029541016,47.229320526123,1,0,regular,3
04159492,13193844,NCRFC,-82.6152420043945,43.1368637084961,1,0,regular,3
02FE008,41021564,Canada,-81.30695,43.81278,1,0,regular,3
02AB021,41041500,Canada,-89.24084,48.5625,1,0,snowy,0
04127800,13055958,NCRFC,-85.0972061157227,45.1015701293945,1,0,regular,3
04122500,8992044,NCRFC,-86.2593612670898,43.9421691894531,1,0,regular,3
04043150,12027144,NCRFC,-88.3237838745117,46.8011054992676,1,0,regular,3
04126970,13057812,NCRFC,-85.4224548339844,44.6694068908691,1,0,regular,3
02BA003,41040077,Canada,-86.60722,48.84917,1,0,snowy,0
04024430,1799897,NCRFC,-92.0969390869141,46.640998840332,1,0,regular,3
02ED003,41019963,Canada,-79.82139,44.24972,1,0,regular,3
04122200,904060094,NCRFC,-86.2353897094727,43.4588088989258,1,0,regular,3
02AC001,41040015,Canada,-88.53528,48.82195,1,0,snowy,0
04015330,1757696,NCRFC,-91.7871017456055,46.9469451904297,1,0,regular,3
04142000,12944890,NCRFC,-84.0187149047852,44.0719375610352,1,0,regular,3
02FA004,41019038,Canada,-81.17778,44.53556,1,0,regular,3
04056500,12222392,NCRFC,-86.1559753417969,46.0313186645508,1,0,regular,3
04085200,13064729,NCRFC,-87.5632171630859,44.4714698791504,1,0,regular,3
04059500,6860182,NCRFC,-87.1916885375977,45.7497138977051,1,0,regular,3
04057510,272589,NCRFC,-86.706672668457,45.9161186218262,1,0,regular,3
02FF007,41021971,Canada,-81.58945,43.55139,1,0,regular,3
04256000,15514388,NERFC,-75.3258361816406,43.7499198913574,1,0,regular,3
04085427,12173792,NCRFC,-87.7165451049805,44.0976791381836,1,0,regular,3
04046000,12214445,NCRFC,-85.3591461181641,46.1039695739746,1,0,regular,3
02FB007,41019129,Canada,-80.93027,44.52222,1,0,regular,3
02FD001,41020978,Canada,-81.72583,44.09472,1,0,regular,3
04216418,15569391,NERFC,-78.2798538208008,42.855640411377,1,0,regular,3
04262500,15491848,NERFC,-75.3219451904297,44.1800346374512,1,0,regular,3
04161540,13184576,NCRFC,-83.1346206665039,42.6834182739258,1,0,regular,3
04196800,15613832,OHRFC,-83.3478546142578,40.9236946105957,1,0,regular,3
04163400,13184590,NCRFC,-83.0590896606445,42.6016006469727,1,0,regular,3
04242500,22023328,NERFC,-75.6278305053711,43.297550201416,1,0,regular,3
04217000,15568739,NERFC,-78.1888732910156,42.9907341003418,1,0,regular,3
04224775,15547935,NERFC,-77.7042922973633,42.5349731445312,1,0,regular,3
04164500,13183064,NCRFC,-82.8959197998047,42.6255912780762,1,0,regular,3
04243500,22024054,NERFC,-75.6545562744141,43.1086196899414,1,0,regular,3
02GB007,41002253,Canada,-80.1546,43.1474,1,0,regular,3
02GG003,41004257,Canada,-82.00833,42.65055,1,0,regular,3
04197100,15612400,OHRFC,-83.1052932739258,41.0199928283691,1,0,regular,3
04166000,10848598,NCRFC,-83.2258758544922,42.5574836730957,1,0,regular,3
02GH002,41004954,Canada,-82.62917,42.21139,1,0,regular,3
04197170,15612196,OHRFC,-83.1586456298828,41.1079635620117,1,0,regular,3
04213500,15582369,NERFC,-78.9213256835938,42.4555473327637,1,0,regular,3
04207200,15587092,OHRFC,-81.5392227172852,41.3856658935547,1,0,regular,3
04215000,15574737,NERFC,-78.65478515625,42.8895568847656,1,0,regular,3
02GC002,41003721,Canada,-81.21416,42.77778,1,0,regular,3
04208000,15587072,OHRFC,-81.6295547485352,41.3967781066895,1,0,regular,3
04199500,15605376,OHRFC,-82.3147354125977,41.37890625,1,0,regular,3
04214500,15576299,NERFC,-78.7555389404297,42.8547897338867,1,0,regular,3
04213000,9841738,OHRFC,-80.6056518554688,41.9267616271973,1,0,regular,3
04209000,28123621,OHRFC,-81.4026031494141,41.6383476257324,1,0,regular,3
04215500,15576309,NERFC,-78.7753524780273,42.8294296264648,1,0,regular,3
04231000,15537789,NERFC,-77.8835754394531,43.1023368835449,1,0,regular,3
04218000,15567933,NERFC,-78.6481018066406,43.0865097045898,1,0,regular,3
04229500,15540125,NERFC,-77.5880966186523,42.9435920715332,1,0,snowy,0
04199155,15604094,OHRFC,-82.5094604492188,41.3561515808105,1,0,regular,3
02HL005,41025161,Canada,-77.61833,44.49972,1,0,regular,3
04230500,15537859,NERFC,-77.8141174316406,43.0048446655273,1,0,regular,3
02HM010,41025081,Canada,-76.99306,44.48611,1,0,snowy,0
02HC025,41027742,Canada,-79.62778,43.81139,1,0,regular,3
04268800,15456660,NERFC,-74.7359237670898,44.5947914123535,1,0,regular,3
0423205010,21633937,NERFC,-77.5104827880859,43.1461982727051,1,0,regular,3
02HB029,41028032,Canada,-79.70811,43.58236,1,0,regular,3
02HD012,41027182,Canada,-78.32833,43.99083,1,0,regular,3
02HA006,41028412,Canada,-79.38333,43.13361,1,0,regular,3
04265432,15476223,NERFC,-75.0764617919922,44.8493537902832,0,0,regular,3
